	0	0	-0.029692
	0	0.2	0.206762
	0	0.4	0.305488
	0	0.6	0.547416
	0	0.8	0.651918
	0.4	0	-0.00862
	0.4	0.2	0.398414
	0.4	0.4	0.672168
	0.4	0.6	0.769676
	0.4	0.8	0.91981
	0.8	0	0.108334
	0.8	0.2	0.70955
	0.8	0.4	0.910472
	0.8	0.6	0.951396
	0.8	0.8	0.97979
	1.2	0	0.058882
	1.2	0.2	0.930704
	1.2	0.4	0.990076
	1.2	0.6	0.992906
	1.2	0.8	0.989944
	1.6	0	0.381672
	1.6	0.2	0.936554
	1.6	0.4	0.999154
	1.6	0.6	0.999024
	1.6	0.8	1
